06:00-06:15,54.25548375045034
06:15-06:30,53.79257065762935
06:30-06:45,53.18425821656788
06:45-07:00,52.686249044167184
07:00-07:15,52.533957281105984
07:15-07:30,51.609493543119875
07:30-07:45,50.79744726574254
07:45-08:00,50.48192285036617
08:00-08:15,50.646207186153404
08:15-08:30,50.59075479742209
08:30-08:45,50.94727304696354
08:45-09:00,51.38348848672321
09:00-09:15,51.762386978748786
09:15-09:30,51.96099984228754
09:30-09:45,52.07186164009088
09:45-10:00,53.028396045541236
10:00-10:15,57.63352280020544
10:15-10:30,52.72481649179715
10:30-10:45,52.72803389374995
10:45-11:00,58.428671168511016
11:00-11:15,52.92783959666803
11:15-11:30,53.01461861149845
11:30-11:45,52.735720198555995
11:45-12:00,52.80483488353458
12:00-12:15,52.80512982567264
12:15-12:30,52.665450827028785
12:30-12:45,52.531715581513005
12:45-13:00,52.55739346989127
13:00-13:15,52.70280930030324
13:15-13:30,52.58657470597554
13:30-13:45,52.40022700359854
13:45-14:00,52.264655412439765
14:00-14:15,52.22380839864603
14:15-14:30,57.14350017813353
14:30-14:45,51.42591774555198
14:45-15:00,50.82940899714794
15:00-15:15,50.73508248805057
15:15-15:30,50.324884796317235
15:30-15:45,50.01416698068267
15:45-16:00,49.60320583708213
16:00-16:15,49.67873513876429
16:15-16:30,49.384215685875525
16:30-16:45,49.276138984335354
16:45-17:00,49.00696243517974
17:00-17:15,49.09521590176274
17:15-17:30,48.34504204323781
17:30-17:45,48.41509174312466
17:45-18:00,49.131441179788304
18:00-18:15,50.240475311818095
18:15-18:30,50.93719662866605
18:30-18:45,51.877321995200745
18:45-19:00,52.90070319082017
19:00-19:15,54.15461043206773
19:15-19:30,54.80913572003322
19:30-19:45,55.26610234274841
19:45-20:00,55.27439584085508
20:00-20:15,55.47023173004188
20:15-20:30,55.695885547015905
20:30-20:45,55.8517973807166
20:45-21:00,55.988276341277206
