28474995,459169459170,763539,
28434163,453096453095,769248,766337,769248,766337,
23910418,8676986770,717268,717265,
28425916,447271447269,717190,717185,
28504408,470044470045,764089,
28474972,448954459135,-1,
28424203,445115445114,769744,718047,717694,769744,718047,717694,
24168499,35101413849,716238,
28432108,450651450652,769389,
28424310,445220445221,763568,
28432182,45074795466,717461,
28441152,456020456021,771877,771877,
23883173,4578845789,771879,771879,
37852928,480304480305,762347,762347,
37852888,480244480245,773363,
24152051,344152344153,773749,
24150095,339313182842,767767,
24046235,225902225988,763573,
24150099,339324339325,717603,
24309424,383913383914,765461,
24595328,426856426857,716421,
23949232,130576130577,763354,
24159564,353379353380,763304,
28433028,451625162188,759762,
24013186,166479164826,761003,773904,718204,773953,
24011739,164377164378,761003,773904,718204,773953,761003,773904,718204,773953,
24159724,353705353706,760426,
28494635,467743467744,767597,
28433564,452340452339,765153,
28431995,450525450524,767471,
28425785,265990447182,773724,737504,773711,717832,773724,737504,773711,717832,
28430496,395027449328,-1,
28474833,458813458809,773363,
28427962,343252448390,717879,
24158379,350987351939,761599,761599,
28430602,449458449457,717724,
10648692,5481765481764,768055,768055,
23842993,13221280,769097,769105,769097,769105,
24042141,218504218502,717238,717238,
28424157,445038445039,774180,
23852576,1386113859,717943,
23923911,103618103619,717445,765182,717445,765182,
24157090,351115351116,718008,718008,
24159426,352911352912,718492,
11012648,6387205490544,769292,769292,
24589881,421976421977,766644,766600,
24042166,218530218531,763683,
11012718,1490855490854,773711,717832,773711,717832,
24159613,353514353515,773656,
24314304,391178391179,763546,763546,
28413323,183807444220,765100,
24114002,282142313289,773363,773363,
23892011,5620256203,773362,773362,
37823710,475329475330,773023,
24150131,339355163195,717625,
37845231,415167479071,773723,761844,773712,717831,773723,761844,773712,717831,
24377809,407912407913,766843,766843,
24106718,305518305517,773724,737504,773711,717832,773724,737504,773711,717832,
11012638,1490460490461,772421,
24148386,335198335199,718144,
10648720,0482024482023,767883,
37824856,475728475670,716937,
23907435,8191981920,737313,
23892560,5631056960,717701,717701,
24311534,386486386487,769292,769292,
24309817,384357384356,765461,765461,
28428035,44842727102,717435,717435,
28424595,445658445659,767494,
28431060,449804449805,717723,717723,
24017444,173933173937,761604,761604,
24585966,420143420171,716694,716694,
28425193,44638982067,716940,716940,
11012648,5490544490545,769292,
28424764,445906445907,716946,716946,
11016194,8496174496175,718165,
28425014,383886446182,765461,765461,
23863223,2639526396,716914,
37823346,475160475161,-1,
24151879,343834343833,715947,
37823712,475335475334,773024,
11016194,8496176496177,718165,
23928226,108276108275,763267,
28427563,44825326855,716910,
28425671,447023447022,773724,737504,773711,717832,773724,737504,773711,717832,
24114008,313299313300,771826,771826,
24051024,236289236290,763558,763558,
24042628,219400219476,763689,
23905174,7784277841,737345,737345,
24028661,194955195661,717675,717674,
10648685,9481656481642,768055,768055,
28433844,452673452672,760074,
28429551,449116449115,717416,
11011124,0488235488236,762347,762347,
